번호,종목코드,종목명,업종코드,업종명,상장주식수,자본금
2220,17890,한국알콜,32004,기타 화학제품 제조업,21605760,10802880000
2221,240,한국앤컴퍼니,116409,기타 금융업,93020173,46510086500
2222,80720,한국유니온제약,32102,의약품 제조업,7903728,3951864000
2223,123890,한국자산신탁,116402,신탁업 및 집합투자업,123977752,61988876000
2224,15760,한국전력,43501,전기업,641964077,3.20982E+12
2225,63570,한국전자금융,116601,금융 지원 서비스업,34147728,17073864000
2226,41460,한국전자인증,105802,소프트웨어 개발 및 공급업,21459249,10729624500
2227,6200,한국전자홀딩스,116409,기타 금융업,46803136,23401568000
2228,101680,한국정밀기계,32902,특수 목적용 기계 제조업,8404000,4202000000
2229,39740,한국정보공학,74607,기타 전문 도매업,8018397,4009198500
2230,53300,한국정보인증,105802,소프트웨어 개발 및 공급업,31165000,15582500000
2231,25770,한국정보통신,106102,전기 통신업,37444271,19406371500
2232,310870,한국제8호스팩,116601,금융 지원 서비스업,3420000,342000000
2233,9540,한국조선해양,33101,선박 및 보트 건조업,70773116,3.53866E+11
2234,23350,한국종합기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",10950000,5475000000
2235,25890,한국주강,32902,특수 목적용 기계 제조업,11309259,5654629500
2236,970,한국주철관,32401,1차 철강 제조업,22800500,12000000000
2237,104700,한국철강,32401,1차 철강 제조업,46050000,46050000000
2238,17960,한국카본,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",43960757,21980378500
2239,23760,한국캐피탈,116409,기타 금융업,315609576,1.57805E+11
2240,54040,한국컴퓨터,32602,전자부품 제조업,16071290,8035645000
2241,50540,한국코퍼레이션,147509,기타 사업지원 서비스업,50785593,25392796500
2242,161890,한국콜마,32004,기타 화학제품 제조업,22881180,11440590000
2243,24720,한국콜마홀딩스,116409,기타 금융업,18576719,9288359500
2244,21650,한국큐빅,32202,플라스틱제품 제조업,16350563,8175281500
2245,161390,한국타이어앤테크놀로지,32201,고무제품 제조업,123875069,61937534500
2246,53590,한국테크놀로지,33003,자동차 신품 부품 제조업,106022578,53011289000
2247,34830,한국토지신탁,116402,신탁업 및 집합투자업,252489230,2.52489E+11
2248,7280,한국특수형강,32401,1차 철강 제조업,53242476,26621238000
2249,32300,한국파마,32102,의약품 제조업,10906701,5453350500
2250,168490,한국패러랠,116402,신탁업 및 집합투자업,80020000,4.001E+11
2251,37230,한국팩키지,31702,"골판지, 종이 상자 및 종이용기 제조업",25000000,12500000000
2252,10100,한국프랜지,33003,자동차 신품 부품 제조업,30450420,30450420000
2253,47810,한국항공우주,33103,"항공기,우주선 및 부품 제조업",97475107,4.87376E+11
2254,123690,한국화장품,74604,생활용품 도매업,16068000,8034000000
2255,3350,한국화장품제조,32004,기타 화학제품 제조업,4532000,2266000000
2256,30520,한글과컴퓨터,105802,소프트웨어 개발 및 공급업,24575454,12948784000
2257,52600,한네트,106102,전기 통신업,11563700,5781850000
2258,11500,한농화성,32004,기타 화학제품 제조업,15637042,7818521000
2259,2390,한독,32102,의약품 제조업,13763533,6881766500
2260,256150,한독크린텍,32901,일반 목적용 기계 제조업,4091000,2045500000
2261,14790,한라,64102,토목 건설업,38874942,1.94375E+11
2262,92460,한라IMS,33101,선박 및 보트 건조업,11744978,5872489000
2263,60980,한라홀딩스,116409,기타 금융업,10472070,55086180000
2264,39670,한류타임즈,105801,"서적, 잡지 및 기타 인쇄물 출판업",18422204,9211102000
2265,53690,한미글로벌,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",10957550,5478775000
2266,42700,한미반도체,32902,특수 목적용 기계 제조업,51501501,12716420500
2267,8930,한미사이언스,116409,기타 금융업,67304611,33652305500
2268,128940,한미약품,32102,의약품 제조업,12078282,30195705000
2269,47080,한빛소프트,105802,소프트웨어 개발 및 공급업,24779836,12389918000
2270,9240,한샘,74604,생활용품 도매업,23533928,23533928000
2271,20000,한섬,31401,봉제의복 제조업,24630000,12315000000
2272,3680,한성기업,31002,수산물 가공 및 저장 처리업,6209515,31047575000
2273,105630,한세실업,31401,봉제의복 제조업,40000000,20000000000
2274,69640,한세엠케이,74704,"섬유, 의복, 신발 및 가죽제품 소매업",12909322,6454661000
2275,16450,한세예스24홀딩스,31401,봉제의복 제조업,40000000,20000000000
2276,10420,한솔PNS,74607,기타 전문 도매업,20493012,10246506000
2277,9180,한솔로지스틱스,85209,기타 운송관련 서비스업,27477425,14340941000
2278,70590,한솔인티큐브,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",13879521,6939760500
2279,213500,한솔제지,31701,"펄프, 종이 및 판지 제조업",23800576,1.19003E+11
2280,14680,한솔케미칼,32001,기초 화학물질 제조업,11335195,56675975000
2281,4710,한솔테크닉스,32602,전자부품 제조업,32109878,1.60549E+11
2282,4150,한솔홀딩스,116409,기타 금융업,42008577,42008577000
2283,25750,한솔홈데코,31601,제재 및 목재 가공업,80565149,83765149000
2284,226440,한송네오텍,32902,특수 목적용 기계 제조업,53805540,5380554000
2285,42520,한스바이오메드,32103,의료용품 및 기타 의약 관련제품 제조업,10102981,5051490500
2286,4960,한신공영,64101,건물 건설업,11570702,57853510000
2287,11700,한신기계,32901,일반 목적용 기계 제조업,32446151,16223075500
2288,78350,한양디지텍,32601,반도체 제조업,13711655,6855827500
2289,45100,한양이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",18000000,9000000000
2290,1750,한양증권,116601,금융 지원 서비스업,12728534,66267670000
2291,18880,한온시스템,32901,일반 목적용 기계 제조업,533800000,53380000000
2292,9420,한올바이오파마,32102,의약품 제조업,52240638,26120319000
2293,14130,한익스프레스,84903,도로 화물 운송업,12000000,6000000000
2294,46110,한일네트웍스,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",11954227,5977113500
2295,24740,한일단조,33003,자동차 신품 부품 제조업,29891328,14945664000
2296,5860,한일사료,31008,동물용 사료 및 조제식품 제조업,39403685,19701842500
2297,300720,한일시멘트,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",6926154,34630770000
2298,123840,한일진공,32902,특수 목적용 기계 제조업,78305977,7830597700
2299,2220,한일철강,32401,1차 철강 제조업,26397340,13198670000
2300,6390,한일현대시멘트,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",16821290,84106450000
2301,3300,한일홀딩스,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",28815780,31342450000
2302,7770,한일화학,32001,기초 화학물질 제조업,3510000,1755000000
2303,51600,한전KPS,64203,전기 및 통신 공사업,45000000,9000000000
2304,52690,한전기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",38220000,7644000000
2305,130660,한전산업,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",32600000,16300000000
2306,107640,한중엔시에스,33003,자동차 신품 부품 제조업,3795000,1897500000
2307,2320,한진,84903,도로 화물 운송업,14947628,74738140000
2308,97230,한진중공업,64102,토목 건설업,83274281,4.16371E+11
2309,3480,한진중공업홀딩스,43502,연료용 가스 제조 및 배관공급업,29529812,1.55149E+11
2310,180640,한진칼,85101,항공 여객 운송업,66262654,1.66999E+11
2311,5110,한창,74605,기계장비 및 관련 물품 도매업,66790269,33395134500
2312,79170,한창산업,32402,1차 비철금속 제조업,5200000,2600000000
2313,9460,한창제지,31701,"펄프, 종이 및 판지 제조업",59667486,29833743000
2314,86960,한컴MDS,105802,소프트웨어 개발 및 공급업,8828608,4844725000
2315,54920,한컴위드,105802,소프트웨어 개발 및 공급업,28217081,14108540500
2316,2680,한탑,31006,"곡물가공품, 전분 및 전분제품 제조업",28269988,14134994000
2317,66110,한프,32603,컴퓨터 및 주변장치 제조업,52799600,26399800000
2318,880,한화,32004,기타 화학제품 제조업,74958735,4.8955E+11
2319,88350,한화생명,116501,보험업,868530000,4.34265E+12
2320,370,한화손해보험,116501,보험업,116738915,5.83695E+11
2321,9830,한화솔루션,32001,기초 화학물질 제조업,159864497,8.21171E+11
2322,272210,한화시스템,32602,전자부품 제조업,110230389,5.51152E+11
2323,317320,한화에스비아이스팩,116601,금융 지원 서비스업,4360000,436000000
2324,12450,한화에어로스페이스,33103,"항공기,우주선 및 부품 제조업",50630000,2.6565E+11
2325,3530,한화투자증권,116601,금융 지원 서비스업,214547775,1.09674E+12
2326,340440,한화플러스제1호스팩,116601,금융 지원 서비스업,4710000,471000000
2327,220630,해마로푸드서비스,74603,음·식료품 및 담배 도매업,101817531,10181753100
2328,195870,해성디에스,32602,전자부품 제조업,17000000,85000000000
2329,34810,해성산업,116409,기타 금융업,18118975,9059487500
2330,76610,해성옵틱스,32703,사진장비 및 광학기기 제조업,32033659,16016829500
2331,101530,해태제과식품,31007,기타 식품 제조업,29116822,14558411000
2332,220180,핸디소프트,105802,소프트웨어 개발 및 공급업,19400000,9700000000
2333,143210,핸즈코퍼레이션,33003,자동차 신품 부품 제조업,21863268,10931634000
2334,8800,행남사,31007,기타 식품 제조업,45628344,22814172000
2335,900270,헝셩그룹,116409,기타 금융업,80000000,416446347
2336,84990,헬릭스미스,137001,자연과학 및 공학 연구개발업,34265714,17132857000
2337,720,현대건설,64102,토목 건설업,111355765,5.57273E+11
2338,267270,현대건설기계,32901,일반 목적용 기계 제조업,19700793,98503965000
2339,170030,현대공업,33003,자동차 신품 부품 제조업,15340000,7670000000
2340,5440,현대그린푸드,74701,종합 소매업,97704482,48852241000
2341,86280,현대글로비스,85209,기타 운송관련 서비스업,37500000,18750000000
2342,64350,현대로템,33102,철도장비 제조업,109142293,5.45711E+11
2343,79430,현대리바트,33201,가구 제조업,20535282,20535282000
2344,12330,현대모비스,33003,자동차 신품 부품 제조업,95054694,4.90969E+11
2345,10620,현대미포조선,33101,선박 및 보트 건조업,39942149,1.99711E+11
2346,48410,현대바이오,32004,기타 화학제품 제조업,35915877,17957938500
2347,52260,현대바이오랜드,32004,기타 화학제품 제조업,15000000,7500000000
2348,69960,현대백화점,74701,종합 소매업,23402441,1.17012E+11
2349,4560,현대비앤지스틸,32401,1차 철강 제조업,15078811,75943315000
2350,16790,현대사료,31008,동물용 사료 및 조제식품 제조업,6150486,3075243000
2351,11760,현대상사,74608,상품 종합 도매업,13228966,66144830000
2352,4310,현대약품,32102,의약품 제조업,32000000,16000000000
2353,322000,현대에너지솔루션,32601,반도체 제조업,11200000,56000000000
2354,17800,현대엘리베이,32901,일반 목적용 기계 제조업,40815191,2.12236E+11
2355,307950,현대오토에버,105802,소프트웨어 개발 및 공급업,21000000,10500000000
2356,11210,현대위아,33003,자동차 신품 부품 제조업,27195083,1.35975E+11
2357,267260,현대일렉트릭,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",36047135,1.80236E+11
2358,4020,현대제철,32401,1차 철강 제조업,133445785,6.67229E+11
2359,267250,현대중공업지주,31902,석유 정제품 제조업,15798617,81433085000
2360,5380,현대차,33001,자동차용 엔진 및 자동차 제조업,213668187,1.48899E+12
2361,1500,현대차증권,116601,금융 지원 서비스업,30047110,1.50236E+11
2362,227840,현대코퍼레이션홀딩스,74603,음·식료품 및 담배 도매업,9100836,45504180000
2363,39010,현대통신,32604,통신 및 방송 장비 제조업,8625000,4312500000
2364,126560,현대퓨처넷,106002,텔레비전 방송업,112876596,56438298000
2365,1450,현대해상,116501,보험업,89400000,44700000000
2366,57050,현대홈쇼핑,74709,무점포 소매업,12000000,60000000000
2367,92300,현우산업,32602,전자부품 제조업,15474878,7737439000
2368,53660,현진소재,32509,기타 금속 가공제품 제조업,53201003,26600501500
2369,11080,형지I&C,31401,봉제의복 제조업,38955668,19477834000
2370,93240,형지엘리트,31401,봉제의복 제조업,31154798,15577399000
2371,3010,혜인,74605,기계장비 및 관련 물품 도매업,12712747,6356373500
2372,111110,호전실업,31401,봉제의복 제조업,8000000,4657880000
2373,8770,호텔신라,74708,기타 상품 전문 소매업,39248121,2E+11
2374,60560,홈센타홀딩스,74607,기타 전문 도매업,85113017,42556508500
2375,64240,홈캐스트,32605,영상 및 음향기기 제조업,33094756,16797419500
2376,39610,화성밸브,32901,일반 목적용 기계 제조업,10410400,5205200000
2377,2460,화성산업,64101,건물 건설업,12450800,62254000000
2378,13520,화승알앤에이,33003,자동차 신품 부품 제조업,69044875,34522437500
2379,241590,화승엔터프라이즈,31502,신발 및 신발 부분품 제조업,60545435,30272717500
2380,6060,화승인더,32202,플라스틱제품 제조업,55320000,27660000000
2381,10690,화신,33003,자동차 신품 부품 제조업,34920410,17460205000
2382,126640,화신정공,33003,자동차 신품 부품 제조업,36373887,3637388700
2383,133820,화인베스틸,32401,1차 철강 제조업,29550000,16050000000
2384,61250,화일약품,32102,의약품 제조업,21868651,10934325500
